,Country Name,Continent,Country Code,years,Population,CO2,GDP/cap,AE,CO2_abs,CO2_abs_new
597,Hungary,Europe,HUN,2000,10210971,5.350127818,4624.281657,100,54630,5.463
598,Hungary,Europe,HUN,2005,10087065,5.543733303,11225.93258,100,55919.99817,5.591999817
599,Hungary,Europe,HUN,2010,10000023,4.787989094,13223.083,100,47880.00107,4.788000107
600,Hungary,Europe,HUN,2015,9843028,4.407180501,12720.71202,100,43380.00107,4.338000107
601,Hungary,Europe,HUN,2019,9771141,4.74663103,16735.65978,100,46380.00107,4.638000107
602,Indonesia,Asia,IDN,1990,181413398,0.818737765,585.0765628,,148530,14.853
603,Indonesia,Asia,IDN,1995,196934257,1.135810516,1026.393436,66.86,223680,22.368
604,Indonesia,Asia,IDN,2000,211513822,1.326863641,780.1902047,86.30000305,280650,28.065
605,Indonesia,Asia,IDN,2005,226289468,1.512001407,1263.287332,85.03832245,342149.9939,34.21499939
606,Indonesia,Asia,IDN,2010,241834226,1.718201745,3122.362673,94.15000153,415519.989,41.5519989
607,Indonesia,Asia,IDN,2015,258383257,1.890795841,3331.695115,97.53736877,488549.9878,48.85499878
608,Indonesia,Asia,IDN,2019,270625567,2.290397148,4135.233344,98.84999847,619840.0269,61.98400269
609,Isle of Man,Europe,IMN,1990,70292,,,100,,0
610,Isle of Man,Europe,IMN,1995,72133,,12681.61415,100,,0
611,Isle of Man,Europe,IMN,2000,76942,,20322.68202,100,,0
612,Isle of Man,Europe,IMN,2005,80293,,37766.67954,100,,0
613,Isle of Man,Europe,IMN,2010,84856,,69767.34336,100,,0
614,Isle of Man,Europe,IMN,2015,83232,,85126.97047,100,,0
615,Isle of Man,Europe,IMN,2019,84589,,86481.55259,100,,0
616,India,Asia,IND,1990,873277799,0.645361649,367.5566089,,563580,56.358
617,India,Asia,IND,1995,963922586,0.765476409,373.7664808,51.40877533,737860,73.786
618,India,Asia,IND,2000,1056575548,0.887641212,443.3141938,58.72147369,937860,93.786
619,India,Asia,IND,2005,1147609924,0.99029291,714.8610154,67.5798111,1136469.971,113.6469971
620,India,Asia,IND,2010,1234281163,1.344896147,1357.563727,76.30000305,1659979.98,165.997998
621,India,Asia,IND,2015,1310152392,1.647151914,1605.605445,88,2158020.02,215.802002
622,India,Asia,IND,2019,1366417756,1.797620119,2072.244897,97.30826569,2456300.049,245.6300049
623,Ireland,Europe,IRL,1990,3513974,8.810537585,14031.30257,100,30960,3.096
624,Ireland,Europe,IRL,1995,3608841,9.268903784,19158.45648,100,33450,3.345
625,Ireland,Europe,IRL,2000,3805174,11.17688705,26334.56721,100,42530,4.253
626,Ireland,Europe,IRL,2005,4159914,11.21417451,50933.02161,100,46650.00153,4.665000153
627,Ireland,Europe,IRL,2010,4560155,8.813296615,48655.36616,100,40189.99863,4.018999863
628,Ireland,Europe,IRL,2015,4701957,7.881824817,62012.48493,100,37060.00137,3.706000137
629,Ireland,Europe,IRL,2019,4934340,7.245143221,80886.61574,100,35750,3.575
630,"Iran, Islamic Rep.",Asia,IRN,1990,56366212,3.521081033,2214.327688,,198470,19.847
631,"Iran, Islamic Rep.",Asia,IRN,1995,61442658,4.419079656,1569.255447,,271520,27.152
632,"Iran, Islamic Rep.",Asia,IRN,2000,65623397,5.187936248,1670.009674,97.90000153,340450,34.045
633,"Iran, Islamic Rep.",Asia,IRN,2005,69762345,6.461795522,3246.051122,98.52319336,450790.0085,45.07900085
634,"Iran, Islamic Rep.",Asia,IRN,2010,73762519,7.336652683,6599.660938,99.49104309,541169.9829,54.11699829
635,"Iran, Islamic Rep.",Asia,IRN,2015,78492208,7.633623871,5200.680787,99.95999908,599179.9927,59.91799927
636,"Iran, Islamic Rep.",Asia,IRN,2019,82913893,7.598364845,3514.042168,100,630010.0098,63.00100098
637,Iraq,Asia,IRQ,1990,17419113,3.686180806,10356.90305,,64210,6.421
638,Iraq,Asia,IRQ,1995,20149342,4.96641528,639.9231244,,100070,10.007
639,Iraq,Asia,IRQ,2000,23497589,3.729318782,2058.264401,96.92167664,87630,8.763
640,Iraq,Asia,IRQ,2005,26922279,3.162065041,1855.522348,97.57492065,85129.99725,8.512999725
641,Iraq,Asia,IRQ,2010,29741977,3.649723858,4657.280269,98.28096771,108550.0031,10.85500031
642,Iraq,Asia,IRQ,2015,35572269,3.743646439,4688.318017,99.34542847,133169.9982,13.31699982
643,Iraq,Asia,IRQ,2019,39309789,4.440624129,5943.458455,99.99200439,174559.9976,17.45599976
644,Iceland,Europe,ISL,1990,254826,7.65228038,25384.91502,100,1950,0.195
645,Iceland,Europe,ISL,1995,267468,7.477530022,26633.59138,100,2000,0.2
646,Iceland,Europe,ISL,2000,281205,7.930157714,32096.37226,100,2230,0.223
647,Iceland,Europe,ISL,2005,296734,7.717349417,56794.85016,100,2289.999962,0.228999996
648,Iceland,Europe,ISL,2010,318041,6.162727567,43237.07295,100,1960.000038,0.196000004
649,Iceland,Europe,ISL,2015,330815,6.227045154,52951.68151,100,2059.999943,0.205999994
650,Iceland,Europe,ISL,2019,360563,4.548442258,68941.46223,100,1639.999986,0.163999999
651,Israel,Asia,ISR,1990,4660000,7.255364807,,100,33810,3.381
652,Israel,Asia,ISR,1995,5545000,8.436429216,18143.4991,100,46780,4.678
653,Israel,Asia,ISR,2000,6289000,9.063444109,21061.48228,100,57000,5.7
654,Israel,Asia,ISR,2005,6930100,8.803624525,20585.13861,100,61009.99832,6.100999832
655,Israel,Asia,ISR,2010,7623600,9.250222551,30780.02382,100,70519.99664,7.051999664
656,Israel,Asia,ISR,2015,8380100,7.892507176,35808.43643,100,66139.99939,6.613999939
657,Israel,Asia,ISR,2019,9054000,6.919593718,43951.24773,100,62650.00153,6.265000153
658,Italy,Europe,ITA,1990,56719240,7.145018163,20825.78422,100,405260,40.526
659,Italy,Europe,ITA,1995,56844303,7.32562417,20664.55227,100,416420,41.642
660,Italy,Europe,ITA,2000,56942108,7.662168039,20137.59122,100,436300,43.63
661,Italy,Europe,ITA,2005,57969484,8.173783064,32055.09208,100,473829.9866,47.38299866
662,Italy,Europe,ITA,2010,59277417,6.836836177,36035.645,100,405269.989,40.5269989
663,Italy,Europe,ITA,2015,60730582,5.563259469,30242.38614,100,337859.9854,33.78599854
664,Italy,Europe,ITA,2019,59729081,5.311315442,33673.47545,100,317239.9902,31.72399902
665,Jamaica,Americas,JAM,1990,2419901,3.086903142,1897.690884,70.334586,7470,0.747
666,Jamaica,Americas,JAM,1995,2533705,3.425813187,2596.010121,80.43829346,8680,0.868
667,Jamaica,Americas,JAM,2000,2654698,3.78950826,3392.123878,84.39413452,10060,1.006
668,Jamaica,Americas,JAM,2005,2740000,3.854014752,4103.601637,88.06650543,10560.00042,1.056000042
669,Jamaica,Americas,JAM,2010,2810464,2.661482239,4704.04776,92.19999695,7480.000019,0.748000002
670,Jamaica,Americas,JAM,2015,2891024,2.452418296,4907.927415,94.90000153,7090.000153,0.709000015
671,Jamaica,Americas,JAM,2019,2948277,2.845730012,5369.498371,99.36762238,8390.000343,0.839000034
672,Jordan,Asia,JOR,1990,3565888,2.784720103,1166.61093,96.8,9930,0.993
673,Jordan,Asia,JOR,1995,4588842,2.96371067,1466.044512,98.32859802,13600,1.36
674,Jordan,Asia,JOR,2000,5122495,3.176186604,1651.621798,98.93427277,16270,1.627
675,Jordan,Asia,JOR,2005,5765639,3.44627904,2183.394643,99.10089111,19870.00084,1.987000084
676,Jordan,Asia,JOR,2010,7261541,2.781778794,3736.645462,100,20200.00076,2.020000076
677,Jordan,Asia,JOR,2015,9266573,2.731322514,4164.108769,99.89817047,25309.99947,2.530999947
678,Jordan,Asia,JOR,2019,10101697,2.438204112,4405.487109,100,24629.99916,2.462999916
679,Japan,Asia,JPN,1990,123478000,8.831775701,25371.46417,100,1090530,109.053
680,Japan,Asia,JPN,1995,125472000,9.332839199,44197.6191,100,1171010,117.101
681,Japan,Asia,JPN,2000,126843000,9.323415561,39169.35957,100,1182610,118.261
682,Japan,Asia,JPN,2005,127773000,9.49198928,37812.89502,100,1212819.946,121.2819946
683,Japan,Asia,JPN,2010,128070000,9.030061533,44968.15623,100,1156479.98,115.647998
684,Japan,Asia,JPN,2015,127141000,9.276629423,34960.63938,100,1179439.941,117.9439941
685,Japan,Asia,JPN,2019,126633000,8.540980205,40458.00188,100,1081569.946,108.1569946
686,Kazakhstan,Asia,KAZ,1990,16348000,14.51247859,1647.463243,,237250,23.725
687,Kazakhstan,Asia,KAZ,1995,15816243,11.07974884,1288.188519,99.9,175240,17.524
688,Kazakhstan,Asia,KAZ,2000,14883626,8.072629613,1229.001247,99.50955963,120150,12.015
689,Kazakhstan,Asia,KAZ,2005,15147029,11.17116807,3771.278957,100,169210.0067,16.92100067
690,Kazakhstan,Asia,KAZ,2010,16321872,14.07314044,9070.488253,100,229699.9969,22.96999969
691,Kazakhstan,Asia,KAZ,2015,17542806,10.87226272,10510.77189,100,190729.9957,19.07299957
692,Kazakhstan,Asia,KAZ,2019,18513673,11.45693783,9812.595808,100,212110.0006,21.21100006
693,Kenya,Africa,KEN,1990,23724574,0.258803383,361.3282651,,6140,0.614
694,Kenya,Africa,KEN,1995,27768297,0.229398295,325.7789291,5.427343369,6370,0.637
695,Kenya,Africa,KEN,2000,31964557,0.260288294,397.4826588,15.13117123,8320,0.832
696,Kenya,Africa,KEN,2005,36624897,0.227167866,511.6163943,24.58838654,8319.999695,0.83199997
697,Kenya,Africa,KEN,2010,42030684,0.300732682,1080.296184,19.20000076,12640.00034,1.264000034
698,Kenya,Africa,KEN,2015,47878339,0.359452718,1464.554009,41.59999847,17209.99908,1.720999908
699,Kenya,Africa,KEN,2019,52573967,0.423783898,1909.304537,69.69999695,22280.00069,2.228000069
700,Kyrgyz Republic,Asia,KGZ,1990,4391200,5.18309346,609.1728912,,22760,2.276
701,Kyrgyz Republic,Asia,KGZ,1995,4560400,1.008683449,364.2264974,,4600,0.46
702,Kyrgyz Republic,Asia,KGZ,2000,4898400,0.95337253,279.6195693,99.61024475,4670,0.467
703,Kyrgyz Republic,Asia,KGZ,2005,5162600,1.026614534,476.55213,99.44230652,5300.000191,0.530000019
704,Kyrgyz Republic,Asia,KGZ,2010,5447900,1.165586722,880.0377751,99,6349.999905,0.634999991
705,Kyrgyz Republic,Asia,KGZ,2015,5956900,1.724051177,1121.082835,98.69000244,10270.00046,1.027000046
706,Kyrgyz Republic,Asia,KGZ,2019,6456200,1.556643256,1374.032105,99.87423706,10050.00019,1.005000019
707,Cambodia,Asia,KHM,1990,8975597,0.140380634,,,1260,0.126
708,Cambodia,Asia,KHM,1995,10656145,0.137948573,322.9315754,,1470,0.147
709,Cambodia,Asia,KHM,2000,12155241,0.161247317,300.613679,16.60000038,1960,0.196
710,Cambodia,Asia,KHM,2005,13273355,0.200401487,474.1111921,20.5,2660.000086,0.266000009
711,Cambodia,Asia,KHM,2010,14312205,0.35913403,785.5026671,31.10000038,5139.999866,0.513999987
712,Cambodia,Asia,KHM,2015,15521435,0.543119905,1162.904995,64.91042328,8430.000305,0.843000031
713,Cambodia,Asia,KHM,2019,16486542,0.98140655,1643.121389,84,16180.00031,1.618000031
714,Kiribati,Oceania,KIR,1990,72394,0.276265989,549.9010785,,20,0.002
715,Kiribati,Oceania,KIR,1995,77716,0.386020897,724.9218715,,30,0.003
716,Kiribati,Oceania,KIR,2000,84405,0.355429181,796.8032036,55.124897,30,0.003
717,Kiribati,Oceania,KIR,2005,92319,0.758240452,1214.635603,69.67640686,70.0000003,0.007
718,Kiribati,Oceania,KIR,2010,102930,0.485767033,1508.789745,63.16773605,50.00000075,0.005
719,Kiribati,Oceania,KIR,2015,110927,0.540896253,1535.162783,90.55818176,59.99999866,0.006
720,Kiribati,Oceania,KIR,2019,117608,0.765254095,1512.95277,90.03285217,90.00000358,0.009
721,St. Kitts and Nevis,Americas,KNA,1990,40260,2.732240437,5396.40485,91.3068161,110,0.011
722,St. Kitts and Nevis,Americas,KNA,1995,42077,3.564892934,7450.274145,93.12138367,150,0.015
723,St. Kitts and Nevis,Americas,KNA,2000,44083,4.310051494,9565.949909,95.28153992,190,0.019
724,St. Kitts and Nevis,Americas,KNA,2005,46852,4.695637301,11679.40971,96.55226898,219.9999988,0.022
725,St. Kitts and Nevis,Americas,KNA,2010,49011,4.896859779,15888.63951,99.84339142,239.9999946,0.023999999
726,St. Kitts and Nevis,Americas,KNA,2015,51204,4.687133713,18717.42876,100,239.9999946,0.023999999
727,St. Kitts and Nevis,Americas,KNA,2019,52834,4.731801491,22047.88303,100,250,0.025
728,"Korea, Rep.",Asia,KOR,1990,42869283,5.77756339,6610.036508,99.88284302,247680,24.768
729,"Korea, Rep.",Asia,KOR,1995,45092991,8.547004567,12564.77813,100,385410,38.541
730,"Korea, Rep.",Asia,KOR,2000,47008111,9.714493739,12256.99357,100,456660,45.666
731,"Korea, Rep.",Asia,KOR,2005,48184561,9.982450603,19402.50263,100,481000,48.1
732,"Korea, Rep.",Asia,KOR,2010,49554112,11.60791602,23087.22564,100,575219.9707,57.52199707
733,"Korea, Rep.",Asia,KOR,2015,51014947,11.91474367,28732.23108,100,607830.0171,60.78300171
734,"Korea, Rep.",Asia,KOR,2019,51764822,11.79932538,31902.4169,100,610789.978,61.0789978
735,Kuwait,Asia,KWT,1990,2095350,13.90221204,8794.606046,100,29130,2.913
736,Kuwait,Asia,KWT,1995,1605907,22.57291362,16932.08504,100,36250,3.625
737,Kuwait,Asia,KWT,2000,2045123,24.37017236,18440.37852,100,49840,4.984
738,Kuwait,Asia,KWT,2005,2270196,30.79469952,35591.03713,100,69910.00366,6.991000366
739,Kuwait,Asia,KWT,2010,2991884,26.97965604,38577.49828,100,80720.00122,8.072000122
740,Kuwait,Asia,KWT,2015,3835588,23.20895692,29869.55275,100,89019.99664,8.901999664
741,Kuwait,Asia,KWT,2019,4207077,22.0224164,32373.25111,100,92650.00153,9.265000153
742,Lao PDR,Asia,LAO,1990,4258471,0.119761295,203.2560175,,510,0.051
743,Lao PDR,Asia,LAO,1995,4846477,0.13824475,363.8800524,25,670,0.067
744,Lao PDR,Asia,LAO,2000,5323701,0.169055324,325.1869371,42.49613953,900,0.09
745,Lao PDR,Asia,LAO,2005,5751675,0.219066618,475.6107962,57.20000076,1259.99999,0.125999999
746,Lao PDR,Asia,LAO,2010,6249168,0.460861368,1141.235703,70.14994049,2880.000114,0.288000011
747,Lao PDR,Asia,LAO,2015,6741160,1.317280722,2140.044323,89.69999695,8880.000114,0.888000011
748,Lao PDR,Asia,LAO,2019,7169456,2.609681834,2613.944427,99.09208679,18709.99908,1.870999908
749,Lebanon,Asia,LBN,1990,2803032,2.004971759,1012.648216,,5620,0.562
750,Lebanon,Asia,LBN,1995,3528379,3.769436333,3321.297267,,13300,1.33
751,Lebanon,Asia,LBN,2000,3842774,4.077783393,4491.641934,99.35159302,15670,1.567
752,Lebanon,Asia,LBN,2005,4698761,3.67756536,4575.107459,99.27410889,17280.00069,1.728000069
753,Lebanon,Asia,LBN,2010,4953064,4.21153464,7761.641489,99.47441101,20860.00061,2.086000061
754,Lebanon,Asia,LBN,2015,6532681,4.134596535,7643.008718,99.58317566,27010.00023,2.701000023
755,Lebanon,Asia,LBN,2019,6855709,4.076894274,7527.44306,99.97486877,27950.00076,2.795000076
756,Liberia,Africa,LBR,1990,2075917,0.216771672,,,450,0.045
757,Liberia,Africa,LBR,1995,2044657,0.205413426,,,420,0.042
758,Liberia,Africa,LBR,2000,2848447,0.150959453,306.8338642,,430,0.043
759,Liberia,Africa,LBR,2005,3218114,0.208196483,294.8932201,,670.0000167,0.067000002
760,Liberia,Africa,LBR,2010,3891357,0.187595232,513.4455667,5.162664413,730.0000191,0.073000002
761,Liberia,Africa,LBR,2015,4472229,0.281738701,721.5810505,15.16173553,1259.99999,0.125999999
762,Liberia,Africa,LBR,2019,4937374,0.23899343,672.3404992,23.10000038,1179.999948,0.117999995
763,Libya,Africa,LBY,1990,4436663,6.446286319,6514.318567,,28600,2.86
764,Libya,Africa,LBY,1995,4948796,8.785975417,5161.685428,,43480,4.348
765,Libya,Africa,LBY,2000,5357893,8.346564592,7142.771786,99.80000305,44720,4.472
766,Libya,Africa,LBY,2005,5798615,9.13838937,8163.00937,90.23028564,52990.00168,5.299000168
767,Libya,Africa,LBY,2010,6197667,9.608454155,12162.66871,81.65022278,59549.99924,5.954999924
768,Libya,Africa,LBY,2015,6418315,7.997426401,7590.442981,73.42857361,51330.00183,5.133000183
769,Libya,Africa,LBY,2019,6777453,8.380729344,10218.04303,68.64240265,56799.99924,5.679999924
770,St. Lucia,Americas,LCA,1990,138019,1.376622059,4199.636497,,190,0.019
771,St. Lucia,Americas,LCA,1995,146871,2.314956663,5194.782925,,340,0.034
772,St. Lucia,Americas,LCA,2000,156737,2.488244639,5950.047485,89.38743591,390,0.039
773,St. Lucia,Americas,LCA,2005,163408,2.692646612,6949.204173,91.78118896,439.9999976,0.044
774,St. Lucia,Americas,LCA,2010,174092,3.044367182,8540.07098,94.19999695,529.9999714,0.052999997
775,St. Lucia,Americas,LCA,2015,179131,2.791253329,10093.61802,97.03273773,500,0.05
776,St. Lucia,Americas,LCA,2019,182795,2.95412906,11591.08044,99.50218201,540.0000215,0.054000002
777,Liechtenstein,Europe,LIE,1990,28790,6.946856547,49373.61027,100,200,0.02
778,Liechtenstein,Europe,LIE,1995,30884,6.475845098,78631.69911,100,200,0.02
779,Liechtenstein,Europe,LIE,2000,33184,6.629701061,74853.93873,100,220,0.022
780,Liechtenstein,Europe,LIE,2005,34718,6.624805697,105399.2605,100,230.0000042,0.023
781,Liechtenstein,Europe,LIE,2010,35996,5.278364196,141192.5347,100,189.9999976,0.019
782,Liechtenstein,Europe,LIE,2015,37465,4.270652514,167313.2663,100,159.9999964,0.016
783,Liechtenstein,Europe,LIE,2019,38020,3.945292108,169049.1569,100,150.000006,0.015000001
784,Sri Lanka,Asia,LKA,1990,17325769,0.221635184,463.6187388,,3840,0.384
785,Sri Lanka,Asia,LKA,1995,18242917,0.319027927,714.2332315,,5820,0.582
786,Sri Lanka,Asia,LKA,2000,18777606,0.582076331,869.696285,70.26280212,10930,1.093
787,Sri Lanka,Asia,LKA,2005,19544988,0.715272864,1248.698185,78.13780975,13979.99954,1.397999954
788,Sri Lanka,Asia,LKA,2010,20261738,0.645058173,2799.648738,85.30000305,13069.99969,1.306999969
789,Sri Lanka,Asia,LKA,2015,20970000,0.970910854,3843.780672,94.35186768,20360.00061,2.036000061
790,Sri Lanka,Asia,LKA,2019,21803000,1.090675627,3848.212376,99.75856781,23780.00069,2.378000069
791,Lesotho,Africa,LSO,1990,1703757,0.199558975,350.0587845,,340,0.034
792,Lesotho,Africa,LSO,1995,1898598,0.194880644,527.6998379,,370,0.037
793,Lesotho,Africa,LSO,2000,2032805,0.191853129,436.4881373,4.258759975,390,0.039
794,Lesotho,Africa,LSO,2005,1996115,0.215418454,842.812631,9.667811394,430.0000072,0.043000001
795,Lesotho,Africa,LSO,2010,1995575,0.275609793,1119.843641,17,550.0000119,0.055000001
796,Lesotho,Africa,LSO,2015,2059011,0.315685529,1146.064688,31.67733383,649.9999762,0.064999998
797,Lesotho,Africa,LSO,2019,2125267,0.362307409,1153.388058,44.50020981,769.9999809,0.076999998
798,Lithuania,Europe,LTU,1990,3697838,8.713199442,,100,32220,3.222
799,Lithuania,Europe,LTU,1995,3629102,3.786060574,2167.792582,100,13740,1.374
800,Lithuania,Europe,LTU,2000,3499536,3.003255289,3293.229979,100,10510,1.051
801,Lithuania,Europe,LTU,2005,3322528,3.861517472,7854.765279,100,12829.99992,1.282999992
802,Lithuania,Europe,LTU,2010,3097282,4.068083042,11987.50841,100,12600.00038,1.260000038
803,Lithuania,Europe,LTU,2015,2904910,3.810789214,14263.96458,100,11069.99969,1.106999969
804,Lithuania,Europe,LTU,2019,2794137,4.198076022,19575.76848,100,11729.99954,1.172999954
805,Luxembourg,Europe,LUX,1990,381850,29.56658374,33465.47821,100,11290,1.129
806,Luxembourg,Europe,LUX,1995,408625,21.19302539,51032.34964,100,8660,0.866
807,Luxembourg,Europe,LUX,2000,436300,19.61952785,48659.59888,100,8560,0.856
808,Luxembourg,Europe,LUX,2005,465158,25.60420297,80988.13762,100,11909.99985,1.190999985
809,Luxembourg,Europe,LUX,2010,506953,21.7574405,110885.9914,100,11029.99973,1.102999973
810,Luxembourg,Europe,LUX,2015,569604,16.02867977,105462.0126,100,9130.000114,0.913000011
811,Luxembourg,Europe,LUX,2019,620001,15.30642656,113218.7133,100,9489.999771,0.948999977
812,Latvia,Europe,LVA,1990,2663151,7.051796913,,100,18780,1.878
813,Latvia,Europe,LVA,1995,2485056,3.621648768,2329.576733,100,9000,0.9
814,Latvia,Europe,LVA,2000,2367550,2.927076514,3361.640869,100,6930,0.693
815,Latvia,Europe,LVA,2005,2238799,3.443810739,7594.902384,100,7710.000038,0.771000004
816,Latvia,Europe,LVA,2010,2097555,4.061872255,11420.994,100,8520.000458,0.852000046
817,Latvia,Europe,LVA,2015,1977527,3.701593036,13786.4568,100,7320.000172,0.732000017
818,Latvia,Europe,LVA,2019,1913822,3.955435862,17926.84159,100,7570.000172,0.757000017
819,"Macao SAR, China",Asia,MAC,1990,343816,,9442.486665,99.84928131,,0
820,"Macao SAR, China",Asia,MAC,1995,385517,,18277.0425,100,,0
821,"Macao SAR, China",Asia,MAC,2000,427772,,15835.99101,100,,0
822,"Macao SAR, China",Asia,MAC,2005,482863,,25183.13268,100,,0
823,"Macao SAR, China",Asia,MAC,2010,538215,,52473.19099,100,,0
824,"Macao SAR, China",Asia,MAC,2015,602093,,74818.94813,100,,0
825,"Macao SAR, China",Asia,MAC,2019,640446,,86197.36569,100,,0
826,St. Martin (French part),Americas,MAF,1990,31522,,,100,,0
827,St. Martin (French part),Americas,MAF,1995,27320,,,100,,0
828,St. Martin (French part),Americas,MAF,2000,28935,,,100,,0
829,St. Martin (French part),Americas,MAF,2005,34252,,,100,,0
830,St. Martin (French part),Americas,MAF,2010,37582,,,100,,0
831,St. Martin (French part),Americas,MAF,2015,35865,,,100,,0
832,St. Martin (French part),Americas,MAF,2019,38002,,,100,,0
833,Morocco,Africa,MAR,1990,24807461,0.866674748,1206.011841,,21500,2.15
834,Morocco,Africa,MAR,1995,26994255,1.066523229,1432.309814,56.5,28790,2.879
835,Morocco,Africa,MAR,2000,28793672,1.141917571,1334.943481,69.56738281,32880,3.288
836,Morocco,Africa,MAR,2005,30455563,1.430937324,2018.025513,78.4176178,43580.00183,4.358000183
837,Morocco,Africa,MAR,2010,32343384,1.600327236,2839.926025,92.67137909,51759.99832,5.175999832
838,Morocco,Africa,MAR,2015,34663608,1.742749914,2875.258057,97.30000305,60409.99985,6.040999985
839,Morocco,Africa,MAR,2019,36471766,1.959872285,3235.000732,99.59999847,71480.00336,7.148000336
840,Monaco,Europe,MCO,1990,29433,,84303.87843,100,,0
841,Monaco,Europe,MCO,1995,30731,,101866.6041,100,,0
842,Monaco,Europe,MCO,2000,32148,,82365.49236,100,,0
843,Monaco,Europe,MCO,2005,33842,,124197.2754,100,,0
844,Monaco,Europe,MCO,2010,35609,,150737.8925,100,,0
845,Monaco,Europe,MCO,2015,37723,,165989.5051,100,,0
846,Monaco,Europe,MCO,2019,38967,,189487.1471,100,,0
847,Moldova,Europe,MDA,1990,2969097,10.2825876,,100,30530,3.053
848,Moldova,Europe,MDA,1995,2952307,4.112038484,593.7661383,100,12140,1.214
849,Moldova,Europe,MDA,2000,2923783,2.294971959,440.6720307,100,6710,0.671
850,Moldova,Europe,MDA,2005,2888111,2.832301219,1034.707058,98.59999847,8180.000305,0.818000031
851,Moldova,Europe,MDA,2010,2861487,2.900589865,2437.537683,100,8300.000191,0.830000019
852,Moldova,Europe,MDA,2015,2834530,2.829393394,2732.46073,100,8020.000458,0.802000046
853,Moldova,Europe,MDA,2019,2664974,3.324610168,4492.10574,100,8859.999657,0.885999966
854,Madagascar,Africa,MDG,1990,11598647,0.076733088,338.9477127,,890,0.089
855,Madagascar,Africa,MDG,1995,13475403,0.101666718,284.8227287,11.01563454,1370,0.137
856,Madagascar,Africa,MDG,2000,15766806,0.104650238,293.6071574,12.72418976,1650,0.165
857,Madagascar,Africa,MDG,2005,18336722,0.093255492,319.5374751,15.99676132,1710.000038,0.171000004
858,Madagascar,Africa,MDG,2010,21151640,0.088409221,471.9592116,12.30000019,1870.000005,0.187000001
859,Madagascar,Africa,MDG,2015,24234080,0.135346585,467.2354316,23.00593376,3279.999971,0.327999997
860,Madagascar,Africa,MDG,2019,26969306,0.152766255,526.2245722,31.04000092,4119.999886,0.411999989
861,Maldives,Asia,MDV,1990,223159,0.716977581,963.6356582,,160,0.016
862,Maldives,Asia,MDV,1995,254144,1.023042055,1569.932617,,260,0.026
863,Maldives,Asia,MDV,2000,279396,1.646408682,2234.595861,83.80000305,460,0.046
864,Maldives,Asia,MDV,2005,319604,2.252787914,3640.012132,90.94908905,720.0000286,0.072000003
865,Maldives,Asia,MDV,2010,365730,2.624887153,7076.739821,99.15686035,959.9999785,0.095999998
866,Maldives,Asia,MDV,2015,454914,3.011558239,9033.41027,99.7064743,1370.000005,0.137000001
867,Maldives,Asia,MDV,2019,530957,3.973956262,10561.61351,100,2109.999895,0.21099999
868,Mexico,Americas,MEX,1990,83943135,3.211459758,3112.268595,,269580,26.958
869,Mexico,Americas,MEX,1995,91663290,3.347468763,3928.223711,95.89446259,306840,30.684
870,Mexico,Americas,MEX,2000,98899845,3.83397972,7157.8145,98.00713348,379180,37.918
871,Mexico,Americas,MEX,2005,106005199,4.077064206,8277.671564,98.93273163,432190.0024,43.21900024
872,Mexico,Americas,MEX,2010,114092961,4.056954882,9271.398396,99.23669434,462869.9951,46.28699951
873,Mexico,Americas,MEX,2015,121858251,3.870316544,9616.645558,99,471630.0049,47.16300049
874,Mexico,Americas,MEX,2019,127575529,3.521600048,9950.217622,99.59999847,449269.989,44.9269989
875,Marshall Islands,Oceania,MHL,1990,47265,,1660.340633,,,0
876,Marshall Islands,Oceania,MHL,1995,50454,1.783803068,2382.962699,,90,0.009
877,Marshall Islands,Oceania,MHL,2000,50754,1.970288056,2272.678016,68.47797394,100,0.01
878,Marshall Islands,Oceania,MHL,2005,55257,2.533615661,2471.352046,75.85738373,140.0000006,0.014
879,Marshall Islands,Oceania,MHL,2010,56361,2.483987165,2846.065542,89.23388672,140.0000006,0.014
880,Marshall Islands,Oceania,MHL,2015,57444,2.611238875,3199.886846,92.52627563,150.000006,0.015000001
881,Marshall Islands,Oceania,MHL,2019,58791,3.061693238,4073.10983,97.53820038,180.0000072,0.018000001
882,North Macedonia,Europe,MKD,1990,1996218,4.303137233,2354.275256,100,8590,0.859
883,North Macedonia,Europe,MKD,1995,1983259,4.295959328,2373.384463,100,8520,0.852
884,North Macedonia,Europe,MKD,2000,2026350,4.323043897,1861.898065,100,8760,0.876
885,North Macedonia,Europe,MKD,2005,2036855,4.531495635,3072.678573,100,9229.999542,0.922999954
886,North Macedonia,Europe,MKD,2010,2055004,4.204371545,4577.688755,100,8640.000343,0.864000034
887,North Macedonia,Europe,MKD,2015,2070226,3.579319286,4861.553971,100,7409.999847,0.740999985
888,North Macedonia,Europe,MKD,2019,2076694,3.996737213,6070.388054,100,8300.000191,0.830000019
889,Mali,Africa,MLI,1990,8449915,0.001183444,317.3892458,,10,0.001
890,Mali,Africa,MLI,1995,9585660,0.001043225,282.3410342,,10,0.001
891,Mali,Africa,MLI,2000,10946448,0.128808907,270.5430066,9.59319973,1410,0.141
892,Mali,Africa,MLI,2005,12775509,0.129153365,489.0228556,18.22621918,1649.999976,0.164999998
893,Mali,Africa,MLI,2010,15049352,0.18472556,710.2743036,26.91205025,2779.999971,0.277999997
